Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
1201,2012-08-17,40.394012451171875,41.5442038936398,39.91333675103909,41.32103353181239,4100386
1202,2012-08-21,41.04637145996094,41.28671171505983,40.01634977843035,40.188020058685446,2904667
1203,2012-08-22,40.840362548828125,41.06353293643219,40.58285718078033,40.703022627053215,1988035
1204,2012-08-23,40.325347900390625,40.94335886100488,40.10217287758543,40.94335886100488,4652302
1205,2012-08-24,40.205177307128906,40.63435287354706,39.896171830678426,40.17084233044487,5080546
1206,2012-08-27,40.61717987060547,40.75451976656814,40.08500407273412,40.102169231303165,1296282
1207,2012-08-28,41.71586990356445,42.23088052813062,40.582848392259855,40.685848654432114,4356311
1208,2012-08-29,40.874698638916016,42.196560646083604,40.61719323454002,41.88755509220323,6345767
1209,2012-08-30,41.80171203613281,42.23088762876553,40.582855215797196,40.84036057137682,9698034
1210,2012-08-31,41.01203536987305,41.78455152253277,40.78886031139947,41.78455152253277,6414695
1211,2012-09-03,41.733055114746094,41.88755556500313,41.21803964332684,41.235209464591506,3891463
1212,2012-09-04,42.55705642700195,42.81456174316102,41.54420032070193,41.54420032070193,8607402
1213,2012-09-05,42.57788848876953,43.18515242591412,42.421733022293665,42.681988995355624,5181748
1214,2012-09-06,42.022682189941406,42.560542746153835,41.398064920865046,42.560542746153835,2059057
1215,2012-09-07,42.30027770996094,42.62993714613674,42.16147547084354,42.50848342193531,1292419
1216,2012-09-10,42.317623138427734,42.68197953733704,41.98796376296069,42.10941746479569,2343064
1217,2012-09-11,41.97062683105469,42.300281590878726,41.71037084385819,42.07472734329449,1345773
1218,2012-09-12,42.12677001953125,42.30027397977696,41.69301011891698,42.16147175289962,2846913
1219,2012-09-13,42.04002380371094,42.54318724005302,41.81446956578395,41.883873042036925,2572173
1220,2012-09-14,41.640960693359375,42.62993422758259,41.25925103197193,42.33497654802882,13519349
1221,2012-09-17,40.808143615722656,42.022671391353924,40.582589398710404,41.91856618662772,12665195
1222,2012-09-18,40.82549285888672,41.571558993063206,40.59993863784682,40.84284607994913,8408810
1223,2012-09-20,40.513179779052734,41.01634309235907,40.252923866638206,40.252923866638206,6301939
1224,2012-09-21,41.72770690917969,41.987962818718074,40.686683271026126,40.686683271026126,8707245
1225,2012-09-24,40.98164749145508,42.16147352952283,40.77344178906752,41.71036509651339,7593484
1226,2012-09-25,40.73874282836914,41.38070849336408,40.114130385269384,41.22455302929081,11733607
1227,2012-09-26,40.59993362426758,40.92959301118388,40.35702621216126,40.59993362426758,9302273
1228,2012-09-27,40.513179779052734,41.06839333352285,40.27027237816092,40.63463347949864,12478679
1229,2012-09-28,41.8144645690918,41.88386803705128,40.773440789276876,40.773440789276876,8847242
1230,2012-10-01,41.65830993652344,41.98796935590225,41.22455001975991,41.65830993652344,5138030
1231,2012-10-03,40.82549285888672,41.987970406211055,40.70403913783556,41.640962464119994,12133968
1232,2012-10-04,40.94694900512695,41.29395696777046,40.4264370611617,41.05104951128132,7257841
1233,2012-10-05,41.01634979248047,41.32865599707476,40.94694632186111,41.20720227678909,11584935
1234,2012-10-08,41.18985366821289,41.45010962254554,40.61728680340393,40.946946228197184,6807880
1235,2012-10-09,41.71036148071289,41.81446196958421,40.8948919625678,41.328651843858175,5205666
1236,2012-10-10,41.45010757446289,41.86651425686232,40.94694420497623,41.57155658187346,7436554
1237,2012-10-11,41.346004486083984,41.84916788127483,41.15515200189237,41.64096217614081,5476615
1238,2012-10-12,41.62360763549805,41.77975836179365,39.905916700076446,41.29394825788115,2847441
1239,2012-10-15,41.24190902709961,41.970626730829025,41.103106775579,41.50216501367461,7208908
1240,2012-10-16,41.15514373779297,41.536853336123954,41.03369004197009,41.328647672798375,4006297
1241,2012-10-17,41.554203033447266,41.640955003426924,41.12044318354898,41.432749334156625,2639928
1242,2012-10-18,41.84917449951172,41.953275015243506,41.432763023390294,41.640968761451006,2525746
1243,2012-10-19,41.43275833129883,41.81446802341688,41.293956090509525,41.6409640457811,3153069
1244,2012-10-22,41.15514373779297,41.36334940111855,40.92958956360503,41.103093498610434,4657141
1245,2012-10-23,40.75608825683594,41.17249490374444,40.70403330770108,40.99899095755029,3935245
1246,2012-10-25,40.495826721191406,40.94693503609382,40.28762107331524,40.877531584603396,12050023
1247,2012-10-29,39.88856506347656,40.09676601556077,39.61095594970536,39.61095594970536,2123473
1248,2012-10-30,39.28131103515625,40.0273795805199,39.14250878886917,39.940627588265876,2570824
1249,2012-10-31,39.55891036987305,39.73241432143744,39.2292533325603,39.43745666245879,1852024
1250,2012-11-01,40.58259201049805,40.73874276774227,40.01002511414591,40.01002511414591,4524439
1251,2012-11-02,40.94694900512695,41.05104951128132,40.634642780067146,40.8081467613889,4726469
1252,2012-11-05,40.61729049682617,40.94694995159611,40.53053850416006,40.912248213210304,3632141
1253,2012-11-06,41.51950454711914,41.60625652387478,40.42643058131734,40.84284195238277,4718509
1254,2012-11-07,41.640960693359375,41.84916639107946,41.29395276602465,41.46745672969201,4694784
1255,2012-11-08,41.24190902709961,41.398059795086425,41.016354780053994,41.276610766629005,3005197
1256,2012-11-09,41.48482131958008,41.9532831443391,41.085762989821674,41.1898682323226,5518512
1257,2012-11-12,41.640960693359375,41.90121663886042,41.51950697747297,41.51950697747297,5986709
1258,2012-11-15,41.60625457763672,41.74505679263371,41.17249471414876,41.328650147642726,11277862
1259,2012-11-16,41.32865524291992,41.62361292777527,41.05104607210465,41.57155797246243,7952790
1260,2012-11-19,41.65830993652344,41.779763654536495,41.189852991695886,41.32865522374095,4682624
1261,2012-11-20,42.36967086791992,42.49112456255345,41.67565513469454,41.69300364538701,5826060
1262,2012-11-21,41.6756591796875,42.49112868669498,41.41540325446783,42.36967498027329,8050611
1263,2012-11-22,41.32865524291992,41.86651565731778,41.189853010810445,41.72771342520829,3266009
1264,2012-11-23,41.554203033447266,41.98796288334555,41.24189688283961,41.46745106346761,2809752
1265,2012-11-26,41.77976608276367,41.84916955611807,41.311304404112946,41.64096384265146,2935121
1266,2012-11-27,41.13780212402344,41.97062501223907,41.03370161629487,41.814469544049444,7105541
1267,2012-11-29,40.91224670410156,41.311304914326435,40.565238746237036,41.12045242013961,15583782
1268,2012-11-30,40.91224670410156,41.24190614671152,40.70404098806352,41.01635191541891,9986088
1269,2012-12-03,41.2765998840332,41.32865012630574,40.79078507190092,40.998990747586795,5791740
1270,2012-12-04,41.797115325927734,41.98796779959109,41.18985146496742,41.276603445104605,8486828
1271,2012-12-05,41.69302749633789,42.074737309292196,41.2939691627667,41.90123327673098,7991825
1272,2012-12-06,41.65830993652344,41.849167123857185,41.17249977106755,41.81446538919684,3888336
1273,2012-12-07,41.18985366821289,41.797117561655746,40.981647963427484,41.7450626055121,3172271
1274,2012-12-10,41.13780212402344,41.34600784607734,40.946949624322144,41.22455411599616,2674532
1275,2012-12-11,40.773441314697266,41.363356680166056,40.70403784584342,41.293953211312214,5034484
1276,2012-12-12,40.68669128417969,41.068400967998656,40.53053582506395,40.92959873022717,6283865
1277,2012-12-13,41.033695220947266,41.207199177851095,40.8081410182915,40.91224150979538,7727857
1278,2012-12-14,40.33967590332031,41.016343159341375,40.16617196142728,41.016343159341375,6097530
1279,2012-12-17,40.374385833740234,40.66934353618842,40.062079616217225,40.35703261206881,3910978
1280,2012-12-18,40.63463592529297,40.91224036593919,40.28762802118723,40.599934193563215,4553554
1281,2012-12-19,40.322330474853516,40.84284234033144,39.99267107741243,40.79078738850684,6136261
1282,2012-12-20,40.183528900146484,40.56523859368128,40.07942839581729,40.56523859368128,2121800
1283,2012-12-21,39.801815032958984,40.166171423415655,39.73241157449315,40.114121182864075,3053451
1284,2012-12-24,39.697715759277344,40.23558087602774,39.50686327995719,39.83651799029167,2156093
1285,2012-12-26,40.0100212097168,40.3223321069213,39.76711848661975,39.83651724753482,2963625
1286,2012-12-27,39.36805725097656,40.25292791279115,39.2466058916204,40.02737370734538,7464142
1287,2012-12-28,39.38541030883789,40.04472444859109,38.96900125460965,39.697716511184524,6441596
1288,2012-12-31,39.819175720214844,39.905927716526435,39.350713998812836,39.38541573865688,1528669
1289,2013-01-01,39.506866455078125,40.11413038284264,39.454813849290744,39.95797491877881,6397127
1290,2013-01-02,39.24660110473633,39.83651166959761,39.177197646942986,39.59360898051198,10823940
1291,2013-01-03,39.610965728759766,39.81917143884063,39.26395778082384,39.48951200566289,7768126
1292,2013-01-04,39.88856506347656,39.957963811972846,39.40275264432347,39.73240964281805,7374977
1293,2013-01-07,39.697715759277344,39.957971707402805,39.40276043004737,39.90592145909697,5751436
1294,2013-01-08,40.40909194946289,40.513192464385995,39.55892048673479,39.57626900368961,7147399
1295,2013-01-09,40.096771240234375,40.58258607598759,39.940620505824526,40.51318261185257,8208348
1296,2013-01-10,39.52422332763672,40.49584864146477,39.38542105611776,40.148840609368534,5482985
1297,2013-01-11,39.26395797729492,39.628319148408764,39.15985747503185,39.59361741212223,7053838
1298,2013-01-14,38.88225555419922,39.663021186248955,38.77815268549307,39.24661441802147,10369465
1299,2013-01-15,38.535240173339844,39.246606894278166,38.46583905860642,39.03840119677979,7333310
1300,2013-01-16,38.88225555419922,39.003706939940926,38.30969095296466,38.517896690376965,12729863
1301,2013-01-17,39.090457916259766,39.229262522004994,38.60464767939772,38.89960540747014,8720890
1302,2013-01-18,39.88856506347656,40.06206899461031,38.86488998714933,39.107795020077035,11437257
1303,2013-01-21,39.52422332763672,39.94063484879126,39.28131817582912,39.680378824719085,5767870
1304,2013-01-22,39.38541030883789,39.99267419929938,39.14250522331294,39.5936160126011,5102821
1305,2013-01-23,38.91694259643555,39.767113793431186,38.70873927836754,39.558908122065354,4125262
1306,2013-01-24,38.50053024291992,39.05574374918374,38.413778279647296,38.93429005928302,7597320
1307,2013-01-25,38.517887115478516,38.743441313857396,38.27498205107865,38.27498205107865,5876853
1308,2013-01-28,38.83019256591797,38.95164627250002,38.084126520622334,38.55258812795546,4530765
1309,2013-01-29,38.89959716796875,39.350705569518524,38.58728863616736,38.74344172541905,8933771
1310,2013-01-30,38.6913948059082,39.14250559953224,38.46584058574529,38.86489877627913,6691139
1311,2013-01-31,38.24027633666992,38.84754011107775,38.03207302599445,38.587284207760106,10621030
1312,2013-02-01,38.32703399658203,38.587289938551585,38.13617916847808,38.222931149134595,6533829
1313,2013-02-04,38.58729553222656,38.76079951869101,38.344390421836025,38.36174129114216,4150438
1314,2013-02-05,38.03208541870117,38.50054478534117,37.893280813057146,38.431143659168406,2184943
1315,2013-02-06,37.94532775878906,38.39643618822699,37.82387404114152,38.188232840785986,2852740
1316,2013-02-07,38.72609329223633,38.986349225957596,37.99737573649757,37.99737573649757,5059086
1317,2013-02-08,38.604644775390625,39.14250758143371,38.37909054380723,38.86490074412454,5162866
1318,2013-02-11,39.055755615234375,39.12515673627863,38.292338577150915,38.691396788129126,3760946
1319,2013-02-12,39.159854888916016,40.027374705805784,38.65669151248145,38.76079436116785,9796530
1320,2013-02-13,38.13618850708008,39.905930287157915,37.927985114499464,39.905930287157915,7821046
1321,2013-02-14,36.678749084472656,38.30968597111777,36.03678343868232,38.17088373309199,14843823
1322,2013-02-15,37.22844314575195,37.43986919132032,36.470837530243,36.85844876085578,8479053
1323,2013-02-18,38.14463424682617,38.549864869619,37.08750838942105,37.08750838942105,8321446
1324,2013-02-19,38.19747543334961,38.2855692221652,37.774625724974165,38.14462011593904,8484570
1325,2013-02-20,38.10939025878906,38.63795311115908,37.845108832604055,38.232722546887736,7964693
1326,2013-02-21,37.651309967041016,38.3912966366381,37.47511993367273,37.98606601207526,6464828
1327,2013-02-22,38.426536560058594,38.58510496735969,37.70416671602253,37.91559285222262,14054231
1328,2013-02-25,39.48365783691406,39.55413241082671,38.49700663304401,38.58510044785923,15983553
1329,2013-02-26,39.09603500366211,39.43079094416949,38.831753620677794,39.43079094416949,17614848
1330,2013-02-27,38.37367248535156,39.41318136178544,38.26796182443071,39.289849071114375,9561570
1331,2013-02-28,36.752750396728516,38.761291461634116,35.95990599417037,38.62034230150293,11505348
1332,2013-03-01,38.03892135620117,38.408915885915796,36.7527501233549,37.246076959540346,9664596
1333,2013-03-04,38.21510696411133,38.58510147411563,37.45749870273152,38.05653857116598,5835406
1334,2013-03-05,38.26796340942383,38.40891255628787,37.52797441414344,38.250344168641405,4342564
1335,2013-03-06,37.93320083618164,38.40890833655587,37.827490182496156,38.267959205176965,2348098
1336,2013-03-07,38.12700653076172,38.338432611131836,37.75701208496267,37.75701208496267,3784471
1337,2013-03-08,38.76128387451172,38.81413920179056,38.074152671399766,38.37367017547553,5865486
1338,2013-03-11,38.9022331237793,39.02556540739652,38.40890876870522,38.743664751769586,3872022
1339,2013-03-12,38.49700927734375,38.972716865900644,38.091778657238116,38.972716865900644,5729772
1340,2013-03-13,38.69081115722656,38.849379536338276,38.33843591933497,38.44414896864195,4784709
1341,2013-03-14,38.63795471191406,38.76128700512234,38.32081794323221,38.62033786119654,4923712
1342,2013-03-15,38.4089241027832,38.77891871165122,38.215117175309636,38.54987329201941,4917271
1343,2013-03-18,38.32081985473633,38.408913671508614,38.232726037964035,38.37367518892061,3593844
1344,2013-03-19,37.73939895629883,38.549860101643944,37.017026842113296,38.39129172058501,5195989
1345,2013-03-20,36.77035903930664,37.66891624778328,36.576552207721925,37.54558397594832,5025753
1346,2013-03-21,35.80134201049805,37.105130266578485,35.53706051035884,36.647044244762405,4921271
1347,2013-03-22,36.10084533691406,36.36512671506974,35.53704410763646,35.81894472227526,8653798
1348,2013-03-25,36.61178970336914,36.84083261385505,36.29465299812755,36.43560211385778,4166875
1349,2013-03-26,36.999412536621094,37.105123204799575,36.4708496369378,36.4708496369378,3767435
1350,2013-03-28,37.28131103515625,37.49273715202659,36.68227355695392,36.981793490903954,4534130
1351,2013-04-01,37.175594329833984,37.51035030243947,36.91131292150902,37.087500527059,1691135
1352,2013-04-02,37.52796936035156,37.93319989528762,37.034642633367085,37.33416251723971,4652635
1353,2013-04-03,37.422264099121094,37.563213256305126,37.19321873157476,37.2989317943117,2361750
1354,2013-04-04,36.82322311401367,37.5103543722721,36.576558527722995,37.26369217567902,3713922
1355,2013-04-05,36.87607955932617,36.999411856196595,36.55894278122747,36.55894278122747,8205260
1356,2013-04-08,36.699886322021484,37.351781409252844,36.47084339391172,36.99940620311639,3096875
1357,2013-04-09,36.40036392211914,37.42225338302122,36.224176331242624,36.84083289931043,2293912
1358,2013-04-10,36.85845947265625,36.92893404509471,36.25942202238293,36.48846498023232,1905585
1359,2013-04-11,36.48845672607422,36.92892569129686,36.3475076130818,36.92892569129686,3329986
1360,2013-04-12,37.175594329833984,37.29892421990056,36.31227315088124,36.31227315088124,1819318
1361,2013-04-15,36.66465377807617,36.999412189829435,36.52370462869415,36.999412189829435,2619515
1362,2013-04-16,37.668922424316406,38.02129767054097,36.64703516614423,36.66465201669739,2546545
1363,2013-04-17,37.668922424316406,38.1093914820971,37.43987947014948,37.668922424316406,3775629
1364,2013-04-18,37.70415496826172,38.0212916840513,37.087498384461924,37.40463510025151,5080676
1365,2013-04-22,38.549869537353516,38.97272184327407,37.439888208557385,37.439888208557385,5577118
1366,2013-04-23,38.65556716918945,38.76128020343246,38.30319198151087,38.40890501575388,2951714
1367,2013-04-25,38.70843505859375,39.57175401745539,38.056539834109635,38.444153598348485,7103973
1368,2013-04-26,38.86699676513672,39.00794589712143,38.585096111469895,38.849377526214276,3417359
1369,2013-04-29,38.919857025146484,39.254613048312244,38.60272024313633,38.60272024313633,5263605
1370,2013-04-30,39.536502838134766,39.87125876901373,38.58509036469563,38.83175250378029,5652599
1371,2013-05-02,40.48792266845703,40.699348763059504,39.20175403043486,39.21937326993465,7787838
1372,2013-05-03,39.46603775024414,40.59364046747234,39.342705456266806,40.13554977261297,3489204
1373,2013-05-06,39.501277923583984,39.800795466550156,39.043189598797085,39.30747104890133,1570856
1374,2013-05-07,39.71269607543945,40.08269053158939,38.90223259761039,39.43079542362534,4295563
1375,2013-05-08,40.43507385253906,40.576023011845095,39.695084791937745,39.695084791937745,4623152
1376,2013-05-09,39.994598388671875,40.59363819479814,39.74793620422443,40.52316123664388,3439496
1377,2013-05-10,39.5893669128418,40.36458953764797,39.46603462861961,39.76555452476068,3388720
1378,2013-05-13,39.536502838134766,39.81840344981596,39.254602226453564,39.32507917164665,3486486
1379,2013-05-14,40.294124603271484,40.57602292125418,39.57175478662066,39.57175478662066,5187764
1380,2013-05-15,40.08269119262695,40.73458631134196,39.818409775260996,40.38221108818735,7598979
1381,2013-05-16,40.13555145263672,40.61125901823599,39.88888924405469,39.906508485317204,7843384
1382,2013-05-17,40.89314651489258,41.19266636812326,40.082685527933464,40.17077932127224,4225774
1383,2013-05-20,40.2765007019043,40.91077905072064,40.17079003346596,40.875540568109386,6051683
1384,2013-05-21,39.71269607543945,40.48792107565522,39.41317857451608,40.206022813538496,3901355
1385,2013-05-22,39.69508361816406,39.85365440481677,39.43080216000659,39.81841592118333,4300192
1386,2013-05-23,38.620338439941406,39.765558018017444,38.40891233118678,39.518893427904494,5416658
1387,2013-05-24,38.4089241027832,39.043200233742894,38.09178723215255,39.043200233742894,4295474
1388,2013-05-27,39.51889419555664,39.7127010673968,38.40891307727761,38.47938765166557,1976291
1389,2013-05-28,39.6422233581543,40.065073160741356,39.43079726201203,39.58936802896748,3947350
1390,2013-05-29,39.994598388671875,40.15316915482146,39.53651010915664,39.80079153314264,4123634
1391,2013-05-30,40.311737060546875,40.52316316567924,39.518892750846874,39.888887239979724,4814631
1392,2013-05-31,39.92413330078125,40.52317085946021,39.69508791178473,40.505554005435755,8210037
1393,2013-06-03,39.25461196899414,39.959362478259536,38.99033052801961,39.94174562728601,2337051
1394,2013-06-04,39.88888168334961,40.11792699695264,39.18413128401215,39.18413128401215,6339450
1395,2013-06-05,39.624603271484375,39.78317164535267,39.44841565836462,39.6598417499873,2941759
1396,2013-06-06,39.48365783691406,39.67746470744709,39.36032554029368,39.36032554029368,3741327
1397,2013-06-07,38.990325927734375,39.71269559244193,38.91985136306232,39.131277446775826,3373193
1398,2013-06-10,38.76128387451172,39.28984670608975,38.690809308240794,39.11365909556374,4178032
1399,2013-06-11,38.00368118286133,39.413182181218005,37.80987431764777,38.53224405724508,4988953
1400,2013-06-12,38.056541442871094,38.54986590030407,37.77464072875314,38.056541442871094,1985386
1401,2013-06-13,37.263694763183594,38.197488282875554,37.12274321984477,37.7922576738842,3320850
1402,2013-06-14,38.444149017333984,38.58509815679013,37.351784822607485,37.439878632191956,5440747
1403,2013-06-17,38.12700653076172,38.56747554011837,37.70415675971879,38.42652641300317,1761508
1404,2013-06-18,38.19747543334961,38.65556361313008,37.82748343208169,38.05652632712345,2599492
1405,2013-06-19,37.88035202026367,38.127014237422074,37.6513090449804,38.03892041774423,3158484
1406,2013-06-20,37.298927307128906,37.809873317272654,37.193214257109595,37.77463483736704,3936637
1407,2013-06-21,37.77463912963867,37.93320752783674,36.99941399090537,37.22845696722504,8100913
1408,2013-06-24,37.31654739379883,38.232723995157635,37.01702747689756,37.56320958964233,7726193
1409,2013-06-25,36.32989501953125,37.70415987613136,35.959900543150546,37.42225920890332,5865050
1410,2013-06-26,37.35178756713867,37.49273671695147,36.10085490118371,36.22418480984548,9917951
1411,2013-06-27,37.54559326171875,38.05653932309025,37.29893104674155,37.5279764096972,10124040
1412,2013-06-28,39.21936798095703,39.5012686058451,37.70415421316868,37.70415421316868,13955319
1413,2013-07-01,39.78316879272461,39.92412030693204,38.93746926626911,38.93746926626911,4880398
1414,2013-07-02,39.23700714111328,39.747950938955725,38.97272561915701,39.501288663069545,4836103
1415,2013-07-03,38.1622428894043,39.02556162189013,37.98605529543996,39.02556162189013,3203552
1416,2013-07-04,37.93320083618164,38.58509594562819,37.43987648665809,38.232720727483546,5239017
1417,2013-07-05,37.915584564208984,38.3736704430124,37.633683907462505,38.05653369773351,2878063
1418,2013-07-08,37.10511779785156,37.88034518284596,36.928930190297805,37.88034518284596,5074736
1419,2013-07-09,38.70843505859375,38.761290394763684,37.298931547587856,37.45749994579545,5626482
1420,2013-07-10,38.10939025878906,39.14889911354143,38.00367960007306,38.91985377702925,6811029
1421,2013-07-11,38.88461685180664,39.254608928757285,38.461764667238846,38.74366532705156,5779104
1422,2013-07-12,38.86699676513672,39.025565136043866,38.07415252090356,39.00794589712143,3580274
1423,2013-07-15,38.778907775878906,39.096044557076006,38.42653251246092,38.74366929365803,2918182
1424,2013-07-16,38.831756591796875,39.07841875684891,38.16224465955601,38.16224465955601,2477162
1425,2013-07-17,39.078426361083984,39.53651469371807,38.6908149947765,38.79652805456864,9890923
1426,2013-07-18,39.11366271972656,39.36032491937853,38.849381279449965,38.95509433350013,5820812
1427,2013-07-19,39.23700714111328,39.39557557634737,38.97272561915701,39.39557557634737,4552788
1428,2013-07-22,39.16652297973633,39.3955683572792,38.86700541022355,39.00795457355922,2515956
1429,2013-07-23,38.81413650512695,39.554125373803444,38.47938054632463,39.554125373803444,5415186
1430,2013-07-24,38.76128387451172,38.99032681231657,38.3208148481967,38.44414713144386,2594203
1431,2013-07-25,38.81413650512695,39.377937775518305,37.45749104245246,38.972707255341376,4206471
1432,2013-07-26,38.179874420166016,39.025574187620364,38.07416135180973,38.93748036227312,5399927
1433,2013-07-29,38.09177780151367,38.63795756685635,37.82749634485195,38.479389170798875,2056881
1434,2013-07-30,37.19321823120117,38.127014151500624,36.87608143695475,38.09177805752758,1322467
1435,2013-07-31,35.62514877319336,36.99941379284845,34.6208782738184,36.68227460845214,6050144
1436,2013-08-01,36.24179458618164,36.62940823148519,34.885149217316275,35.51942500522342,4448345
1437,2013-08-02,32.189491271972656,35.36086892192337,30.498089380726025,34.8851613185516,31014744
1438,2013-08-05,32.876617431640625,33.40518028991408,30.903315138207404,32.40090990331551,15799229
1439,2013-08-06,32.9647102355957,33.65184145244723,32.57709891850643,32.77090338220234,14382559
1440,2013-08-07,32.876617431640625,33.458038009559935,32.6123360025039,33.123279620895396,5717703
1441,2013-08-08,33.828025817871094,34.18040101212922,32.9470878322258,33.05280086844268,6778874
1442,2013-08-12,33.510902404785156,34.321366151321705,33.334714737698874,34.004226916747484,9452703
1443,2013-08-13,33.880889892578125,34.00421979990755,33.12328164885018,33.45804005801013,2256717
1444,2013-08-14,34.215641021728516,34.58563547023024,33.66945896819714,33.82802733478435,9066232
1445,2013-08-16,34.53277587890625,34.90277030730799,33.65183790161506,34.2156391629603,16654810
1446,2013-08-19,34.00421142578125,34.42706354591226,33.38755487190345,34.215637485846756,5042098
1447,2013-08-20,33.986595153808594,34.180399590833964,33.42279391056079,34.00421200103117,5439143
1448,2013-08-21,34.391841888427734,34.832311070849016,34.05708578772721,34.162798869447975,17512680
1449,2013-08-22,34.56802749633789,34.797070501634856,33.84565760238097,34.18041368308351,11299648
1450,2013-08-23,34.462303161621094,34.60325467934375,34.03945338784781,34.462303161621094,19297499
1451,2013-08-26,34.515159606933594,34.69134720533116,34.25087820933724,34.42706580773481,24410353
1452,2013-08-27,33.72232437133789,36.382758291734824,33.40518517616663,34.53278562748051,13466053
1453,2013-08-28,33.0704231262207,34.109929566274666,32.47138571921481,33.47565368074595,11398478
1454,2013-08-29,34.28611373901367,34.70896349036898,33.03518133274393,33.03518133274393,15533827
1455,2013-08-30,34.40945053100586,34.656112719217575,33.052804911295155,34.1451691029867,8242572
1456,2013-09-02,34.88515090942383,35.06133850407197,34.25087748044827,34.427065075096415,15403306
1457,2013-09-03,33.704708099365234,35.23754170354104,33.176145117194004,35.06135165311921,4877060
1458,2013-09-04,33.95135498046875,34.14516179748988,33.17613010208124,33.33469844702689,4850453
1459,2013-09-05,34.30438995361328,35.8199161308185,33.87647474540105,34.78579093538628,9746210
1460,2013-09-06,35.2850227355957,35.802084097731736,33.912133419083446,34.21523960635822,7041237
1461,2013-09-10,36.461788177490234,36.92535897688108,35.39200252678115,35.39200252678115,8723482
1462,2013-09-11,35.302852630615234,36.69357223276484,34.96408843642987,36.336977835030666,5150080
1463,2013-09-12,35.302852630615234,35.891234837862946,35.0354068323146,35.48114982948232,5409563
1464,2013-09-13,35.5703010559082,35.730768052167896,35.106727852472,35.12455563781487,6331674
1465,2013-09-16,36.56875991821289,37.06799348086624,35.37417024485265,35.57029762952681,14084730
1466,2013-09-17,36.21216583251953,36.56876020075121,35.14238272782451,36.39046301663537,5923058
1467,2013-09-18,35.80208969116211,36.19434453382275,35.267198042976204,35.83775010169881,4635243
1468,2013-09-19,35.80208969116211,37.13931881162688,35.39200464323312,36.657915360935256,10203659
1469,2013-09-20,36.230003356933594,36.56876759155827,35.837750923587954,35.92689953366344,15290056
1470,2013-09-23,35.39200210571289,35.98038432751827,35.24936531041433,35.695108318610565,3730187
1471,2013-09-24,35.35634994506836,35.605965587149015,34.96409506586233,35.1423922985358,8304198
1472,2013-09-25,35.83774948120117,35.96255607929718,35.01758181785441,35.3028554239657,5150528
1473,2013-09-26,35.40983200073242,35.74859861865411,35.142386198148294,35.65945001779273,6791644
1474,2013-09-27,35.2850227355957,35.802084097731736,35.14238353404447,35.40982931635384,4575709
1475,2013-09-30,34.96409225463867,35.285028698633205,34.500519003298216,35.01758287112649,5763141
1476,2013-10-01,35.302852630615234,35.374173444810495,34.910600244093956,35.0354068323146,4024187
1477,2013-10-03,35.623783111572266,35.74859209733455,35.1602099879968,35.65944351273581,11166670
1478,2013-10-04,34.928428649902344,35.48114800329384,34.83928005505721,35.48114800329384,16408671
1479,2013-10-07,34.96409225463867,35.01758287112649,34.429200599625254,34.78579503630087,3643908
1480,2013-10-08,35.03540802001953,35.23153542908418,34.839283029265495,35.160217030781745,7001377
1481,2013-10-09,35.320682525634766,35.445491531075724,34.76796073031276,34.76796073031276,5815351
1482,2013-10-10,35.39200210571289,35.4989809113421,35.035407699155904,35.32068370806361,4045318
1483,2013-10-11,35.2850227355957,35.62378690952549,35.178043939009875,35.498977910456965,2594571
1484,2013-10-14,35.49897766113281,35.62378665932475,35.05323469374783,35.30285027182135,3588795
1485,2013-10-15,35.2850227355957,35.712935503628614,35.03540473745865,35.53463831542237,6566169
1486,2013-10-17,34.803619384765625,35.58812652976669,34.607491993937764,35.21370195060629,7117518
1487,2013-10-18,35.48115158081055,35.65945120678893,34.607495746900796,35.12455716547508,15690831
1488,2013-10-21,35.48115158081055,35.641621002360026,35.32068457757172,35.48115158081055,2023039
1489,2013-10-22,36.35480880737305,36.94318860875267,35.409832182407776,35.409832182407776,9232804
1490,2013-10-23,35.87339782714844,36.83620203467145,35.76641904446586,36.69356526996807,3579487
1491,2013-10-24,35.302852630615234,36.21216882849949,35.01757904707632,36.01604384439412,7207079
1492,2013-10-25,35.730777740478516,35.926905197224514,35.05324674611153,35.516820075244475,5281406
1493,2013-10-28,35.21370315551758,35.980382542567256,35.05323616418966,35.76642494192305,5287076
1494,2013-10-29,35.80208969116211,35.998217112492426,34.9462616030782,35.16021922967687,7086272
1495,2013-10-30,35.71294021606445,35.926897837468495,35.6594520198688,35.891237427797584,3289474
1496,2013-10-31,36.12302780151367,36.55094310314673,35.24937182758309,35.9982211871299,8249061
1497,2013-11-01,34.910606384277344,36.33698422608972,34.80362756247922,36.12302658249348,9616570
1498,2013-11-05,33.929969787597656,34.964092699799004,33.71601215554388,34.857113883772115,17767298
1499,2013-11-06,34.322227478027344,34.50052472593952,33.98346319065645,33.98346319065645,9564186
1500,2013-11-07,33.894309997558594,34.32222285120054,33.716012773681875,34.19741624547336,9949028
1501,2013-11-08,34.25090026855469,34.39353948124831,33.39507466563523,33.609029857209805,6427427
1502,2013-11-11,34.21524429321289,34.375711300917445,33.59120404900907,34.19741408828778,7123880
